symbol,tf,strategy,profile,trades,win_rate,pf,sharpe,expectancy,gross_profit,gross_loss,net_return,end_capital,pnl_usd,max_dd,avg_bars_held,oos_sharpe,p_loss,p_sup,dsr,wfa_passed,wfa_consistency,hodl_net_return,hodl_max_dd,excess_vs_hold,beats_hold
ETHUSD,15m,vwap_cross,Intraday,1433,0.38171667829727846,0.9437051539090714,-0.3973905992734398,-0.0003622187440141889,4350.656603258963,4610.186333345129,-0.48724416731604103,256.37791634197947,-243.62208365802053,-0.5682892712053328,23.61618981158409,-0.113057328983822,1.0,0.164,2.469117252007491e-05,False,0.2,-0.1370373679586897,-0.6580911137208847,-0.35020679935735133,False
ETHUSD,15m,vwap_cross,Aggressive,1626,0.26199261992619927,0.8741650520102137,-0.8496889856786471,-0.000751699635473062,4245.482462924913,4856.614266564513,-0.7485900706202884,125.70496468985584,-374.29503531014416,-0.7704307902721733,21.594710947109473,-0.15580579180487597,1.0,0.023,1.108740292909971e-07,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.6115527026615987,False
ETHUSD,15m,vwap_cross,Intraday_Trailing,2560,0.277734375,0.42679754787094903,-4.87128993819727,-0.0017405150471889045,1658.8290329347717,3886.688293336569,-0.9888963990738644,5.551800463067796,-494.4481995369322,-0.9889902287803818,5.073046875,-0.4346011701761463,1.0,0.0,0.0,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.8518590311151747,False
ETHUSD,15m,vwap_cross,Scale_Out_2R,1613,0.5244885306881587,0.8777723544881424,-0.8429016416602577,-0.0005888273766641357,3410.396060963267,3885.2853402428923,-0.6496614187972296,175.16929060138523,-324.8307093986148,-0.6867096020257645,19.826410415375076,-0.135776114162697,1.0,0.017,9.140616746838859e-08,False,0.2,-0.1370373679586897,-0.6580911137208847,-0.5126240508385399,False
ETHUSD,15m,breakout,Scalping,2121,0.32154644035832153,0.6994505797907322,-2.4722407531413593,-0.0011230341444227825,2771.6907565799893,3962.6684667403492,-0.9126863632809947,43.65681835950265,-456.34318164049733,-0.9150194563221901,5.170202734559171,-0.2198488370708854,1.0,0.0,0.0,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.775648995322305,False
ETHUSD,15m,breakout,Intraday,1450,0.35793103448275865,0.8594511729501813,-1.0347856781028433,-0.0009067667777273693,4020.0142229896364,4677.420136841979,-0.7664999539799506,116.75002301002466,-383.2499769899753,-0.7718692130359396,19.11310344827586,-0.17416382278255982,1.0,0.006,1.6984406547848607e-08,False,0.2,-0.1370373679586897,-0.6580911137208847,-0.6294625860212609,False
ETHUSD,15m,breakout,Aggressive,1427,0.26278906797477225,0.8841119723362877,-0.7842031183248217,-0.0006651618944827397,3620.6791340048853,4095.2721457183206,-0.6594217658681978,170.2891170659011,-329.7108829340989,-0.7054456809913842,18.75543097407148,-0.2356087232183567,1.0,0.042,4.465554924726334e-07,False,0.2,-0.1370373679586897,-0.6580911137208847,-0.5223843979095081,False
ETHUSD,15m,breakout,Intraday_Trailing,2213,0.24627202892001807,0.3319363053740973,-6.534667913828601,-0.002160878198331713,1188.005881729175,3579.017608183215,-0.9919141213662579,4.04293931687105,-495.95706068312893,-0.9920395959565173,3.832806145503841,-0.5024015472202716,1.0,0.0,0.0,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.8548767534075682,False
ETHUSD,15m,breakout,Scale_Out_2R,1526,0.5019659239842726,0.7511283464255128,-1.8442096269212633,-0.0012299744170173035,2832.430973256414,3770.901453440617,-0.859622520555049,70.18873972247549,-429.8112602775245,-0.8616343961362335,15.673656618610748,-0.21155414960044505,1.0,0.0,3.835820550079916e-14,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.7225851525963592,False
ETHUSD,15m,price_action,Scalping,2831,0.33133168491699044,0.7486851017681124,-1.9400860953894579,-0.0010154885083774046,4282.189114226951,5719.613097835167,-0.9488774656540239,25.56126717298808,-474.4387328270119,-0.9540478906170693,8.033557046979865,-0.17871915222511375,1.0,0.0,0.0,False,0.0,-0.1370373679586897,-0.6580911137208847,-0.8118400976953342,False
ETHUSD,15m,price_action,Intraday,1658,0.36791314837153194,0.8956642997472274,-0.7335005059422948,-0.0007887224754188089,5612.948739879968,6266.799672002159,-0.7871295774382688,106.4352112808656,-393.5647887191344,-0.8381577300566195,27.28045838359469,-0.12687736985290354,1.0,0.035,3.683874819082611e-07,False,0.4,-0.1370373679586897,-0.6580911137208847,-0.6500922094795791,False
ETHUSD,15m,price_action,Aggressive,1766,0.2548131370328426,0.8611812419827529,-0.9319558194505478,-0.0009463501057994476,5183.927816990799,6019.554960411712,-0.8501020097599769,74.94899512001159,-425.0510048799884,-0.8882330565040054,24.293318233295583,-0.13421078694386385,1.0,0.003,2.2710404445902554e-08,False,0.2,-0.1370373679586897,-0.6580911137208847,-0.7130646418012871,False
