symbol,tf,strategy,profile,has_short,bf_trades,bf_pf,bf_sharpe,bf_net,bf_dd,bf_usd,af_trades,af_pf,af_sharpe,af_net,af_dd,af_usd
BTCUSD,5m,bb_rsi_reversion,Aggressive,False,4466,0.48173565716073913,-13.10641037802493,-0.9997183551368599,-0.9997205703304806,0.14082243157004237,4466,0.4816717018903083,-13.10532758734288,-0.9997194782272317,-0.9997221552438404,0.14026088638413592
BTCUSD,5m,bb_rsi_reversion,Intraday_Trailing,False,5017,0.2614727365153265,-24.19123471369667,-0.9999148122497087,-0.9999149239003458,0.04259387514565782,5017,0.26138339187211684,-24.188254892864414,-0.9999151652858934,-0.9999154546098404,0.04241735705329264
BTCUSD,5m,vwap_cross,Scalping,False,8938,0.2558492484922573,-38.76508419611578,-0.9999998924169115,-0.999999892656086,5.379154427442856e-05,8938,0.25582199598229266,-38.75921142211065,-0.9999998926264231,-0.9999998929307803,5.368678845929509e-05
BTCUSD,5m,vwap_cross,Intraday,False,5441,0.4785949271719416,-15.266061200659685,-0.9999404729234161,-0.9999414798415873,0.029763538291927016,5441,0.478538792416002,-15.264687680483249,-0.9999406785213181,-0.9999417238140565,0.02966073934096425
BTCUSD,5m,vwap_cross,Aggressive,False,6187,0.4409131742721257,-17.377006415462212,-0.9999862700294854,-0.9999864805309914,0.006864985257315492,6187,0.44075634929967555,-17.381069902608104,-0.9999863499539369,-0.9999865233226518,0.0068250230315647364
BTCUSD,5m,vwap_cross,Intraday_Trailing,False,8262,0.22436095749287446,-35.837212081599965,-0.9999998143160665,-0.9999998155079924,9.284196672565415e-05,8262,0.22421666947600447,-35.84374094168513,-0.9999998150865881,-0.9999998160586069,9.245670595792177e-05
BTCUSD,5m,breakout,Scalping,True,8105,0.22219675430220875,-41.87880294667296,-0.9999998768460675,-0.9999998764792036,6.15769662482002e-05,15522,0.2241902990010226,-57.00383767770726,-0.9999999999999513,-0.9999999999999513,2.4369395390522186e-11
BTCUSD,5m,breakout,Intraday,True,5111,0.4488004709572685,-16.310105103399955,-0.9999441204876239,-0.9999444349061908,0.02793975618803346,8931,0.4552950768954035,-20.867931056159463,-0.9999999665668412,-0.9999999666426915,1.6716579398501352e-05
BTCUSD,5m,breakout,Aggressive,True,5542,0.4040603545882214,-18.384336644756992,-0.9999782129137386,-0.9999781318905172,0.010893543130718886,9903,0.41029254296429796,-23.804812659822623,-0.9999999953954515,-0.9999999953970355,2.302274260124193e-06
BTCUSD,5m,breakout,Intraday_Trailing,True,6967,0.2134426463878866,-34.89959243784226,-0.999998928148046,-0.9999989344311517,0.0005359259769854852,13706,0.21787392327862945,-46.99324966964313,-0.9999999999980009,-0.9999999999980056,9.995337890700284e-10
BTCUSD,5m,price_action,Scalping,True,8556,0.28289583300123095,-34.83020609563041,-0.999999875430043,-0.9999998754219955,6.228497850813142e-05,14021,0.27405235079176377,-46.078976105481765,-0.9999999999958965,-0.9999999999958945,2.0517476606585205e-09
BTCUSD,5m,price_action,Intraday,True,5316,0.5228266681849296,-13.215403742108125,-0.9999276721215684,-0.9999278203096921,0.036163939215794194,7266,0.4875260654307224,-17.339990268793926,-0.999999335274132,-0.9999993349552964,0.000332362934007957
BTCUSD,5m,price_action,Aggressive,True,5680,0.4756986945457492,-15.010700237671827,-0.9999748837227304,-0.9999749894636047,0.012558138634821692,8109,0.44838684580274796,-19.599992053734965,-0.9999998776328122,-0.9999998777241873,6.118359391349415e-05
BTCUSD,5m,price_action,Intraday_Trailing,True,8287,0.23441840618325166,-34.832065150643075,-0.999999897940564,-0.9999998983245443,5.1029718006745384e-05,13292,0.22426038646130542,-45.59467203674811,-0.9999999999951711,-0.9999999999951686,2.414457522803559e-09
BTCUSD,5m,smc,Scalping,True,13799,0.2508469604856007,-49.323615005691146,-0.9999999999949087,-0.9999999999948977,2.5456303731630214e-09,24868,0.2456317809736656,-66.70428733598214,-1.0,-1.0,0.0
BTCUSD,5m,smc,Intraday,True,7225,0.4927502994071525,-16.935579269468814,-0.9999986374271662,-0.9999986336920647,0.0006812864168925792,10319,0.4885903143077485,-20.24465547715922,-0.9999999962414928,-0.9999999962464283,1.8792535860789883e-06
BTCUSD,5m,smc,Aggressive,True,7871,0.45336535091011765,-18.729189041445526,-0.9999996343239343,-0.9999996352123214,0.00018283803282503897,11865,0.45266513083915083,-22.851689965724418,-0.9999999996861443,-0.9999999996868337,1.5692785959586786e-07
BTCUSD,5m,smc,Intraday_Trailing,True,12539,0.22229107036473394,-44.159151682838925,-0.9999999999683712,-0.999999999968301,1.581440534081935e-08,22308,0.22132982174404972,-58.275939753783966,-1.0,-1.0,0.0
BTCUSD,15m,ma_crossover,Scalping,True,6636,0.47415587334010945,-17.764727261307524,-0.9999925619482617,-0.9999925576257036,0.003719025869153292,7121,0.47082190884890723,-18.58731646581878,-0.9999970498081547,-0.9999970492751323,0.0014750959226317306
BTCUSD,15m,ma_crossover,Intraday,True,2279,0.7314074610010494,-4.257406345429231,-0.9712666779521448,-0.9756138217240178,14.366661023927584,2373,0.7393094926993041,-4.19387401396827,-0.9715584114007969,-0.9753613170891363,14.220794299601547
BTCUSD,15m,ma_crossover,Aggressive,True,2471,0.6893597126253904,-4.897211340782532,-0.9819813801539451,-0.9839827719105352,9.009309923027454,2625,0.691239829961936,-5.0231242571264705,-0.9853371057419607,-0.9867237468792821,7.331447129019675
BTCUSD,15m,ma_crossover,Intraday_Trailing,True,6216,0.4213496180067805,-16.919842187493927,-0.999985608580014,-0.9999857745748922,0.007195709993024213,6647,0.41331917896538867,-17.938497805135516,-0.9999945353956143,-0.9999945566455453,0.002732302192831604
BTCUSD,15m,mean_reversion,Scalping,False,1933,0.47390168578208675,-9.254062153460564,-0.9797947489529092,-0.9800289076967441,10.102625523545406,1933,0.4715727012199017,-9.323543553811184,-0.9800918079246176,-0.980320025054199,9.954096037691206
BTCUSD,15m,mean_reversion,Intraday,False,1425,0.7027889771147118,-3.6588524401963247,-0.9301848423351953,-0.9394293943081238,34.907578832402365,1425,0.7092711123489192,-3.541777225996122,-0.9242657587529779,-0.9368290722581886,37.867120623511056
BTCUSD,15m,mean_reversion,Aggressive,False,1532,0.6233310494358133,-4.743561982349099,-0.9662447629444304,-0.9675360289483962,16.877618527784797,1532,0.6262095980042719,-4.675278070946886,-0.9648839973398434,-0.9665941011843135,17.558001330078287
BTCUSD,15m,mean_reversion,Intraday_Trailing,False,1868,0.4155569335897467,-8.694858265038594,-0.9794848274203318,-0.980026013273324,10.257586289834087,1868,0.4150018102241125,-8.657377405405269,-0.9795897340946328,-0.9801578733209351,10.205132952683604
BTCUSD,15m,bb_rsi_reversion,Scalping,False,1657,0.45690732892153046,-8.979433808545002,-0.9693237779733614,-0.9700174914639667,15.338111013319278,1657,0.4536511697147109,-9.054149264520156,-0.9701046262916351,-0.9705039839059042,14.947686854182463
BTCUSD,15m,bb_rsi_reversion,Intraday,False,1300,0.6833347634160046,-3.766730119701127,-0.9257632041178091,-0.932398287700132,37.11839794109545,1300,0.6784731149793218,-3.827433530572203,-0.9282931270006185,-0.9322691499252169,35.85343649969075
BTCUSD,15m,bb_rsi_reversion,Aggressive,False,1354,0.6571049538205981,-3.9379582918352822,-0.931593189430264,-0.9374016453214947,34.20340528486798,1354,0.649472335179862,-4.039972518496858,-0.9358033791803254,-0.9402414142734172,32.098310409837296
BTCUSD,15m,bb_rsi_reversion,Intraday_Trailing,False,1599,0.390343927609066,-8.691868243541192,-0.9662937869578869,-0.9680067355999905,16.85310652105654,1599,0.38296713087421075,-8.862193710373779,-0.967714272797966,-0.9686838026540175,16.14286360101702
BTCUSD,15m,vwap_cross,Scalping,False,2586,0.5062468303462746,-10.04085728226256,-0.9843271142009667,-0.9843695561187045,7.836442899516626,2586,0.5064161743285014,-10.029902906942821,-0.9843239034520381,-0.9843381212003586,7.838048273980935
BTCUSD,15m,vwap_cross,Intraday,False,1516,0.7731683697088122,-2.8248084873122865,-0.8439817966670972,-0.8508818119566267,78.00910166645141,1516,0.7726549457377161,-2.8251570236364776,-0.84316167660414,-0.847926527917014,78.41916169793001
BTCUSD,15m,vwap_cross,Aggressive,False,1724,0.7300387859756078,-3.4105483894857,-0.8998936799062639,-0.9036493037509163,50.05316004686805,1724,0.7298574825943804,-3.3922473733095027,-0.8989920377962027,-0.9002081084108591,50.50398110189863
BTCUSD,15m,vwap_cross,Intraday_Trailing,False,2573,0.4430402667407211,-10.12223059464326,-0.986128201418994,-0.9862192196515783,6.935899290502978,2573,0.4425064045626254,-10.129931535815727,-0.9862083818507775,-0.9862921008889957,6.895809074611236
BTCUSD,15m,breakout,Scalping,True,2385,0.39655198997465213,-13.398580954561268,-0.9933489909730582,-0.9933291782510099,3.3255045134709116,4486,0.4144268588604809,-17.21878241000754,-0.9999062038409352,-0.999906142732286,0.04689807953239811
BTCUSD,15m,breakout,Intraday,True,1525,0.6463203426100668,-4.806663685278802,-0.9472273043334817,-0.94806378290317,26.386347833259162,2517,0.6563719958096509,-5.898957108976835,-0.9924544447185853,-0.992552302514644,3.7727776407073255
BTCUSD,15m,breakout,Aggressive,True,1633,0.6063972707755023,-5.439997422159156,-0.9578208747210553,-0.9595877395738882,21.08956263947237,2765,0.6007525947945311,-7.168929666514168,-0.9965523589008294,-0.9965752426194454,1.7238205495853087
BTCUSD,15m,breakout,Intraday_Trailing,True,2178,0.40357793682732584,-10.544646044712565,-0.9831278992983763,-0.9832491429269333,8.436050350811852,4227,0.39007936096936097,-15.065737601572243,-0.9997769527495404,-0.9997779693937539,0.11152362522981463
BTCUSD,15m,price_action,Scalping,True,2911,0.4987279042367493,-10.900434081889776,-0.9947099446413797,-0.9946879400232547,2.64502767931013,4505,0.4674895771942209,-14.881337244976162,-0.99984449751367,-0.9998450394774308,0.07775124316500293
BTCUSD,15m,price_action,Intraday,True,1726,0.7321739805755526,-3.6806610441748,-0.9403487953931061,-0.9488554784417228,29.825602303446942,2199,0.7071191138965327,-4.60981373098485,-0.98232471758525,-0.9823323711849896,8.837641207375013
BTCUSD,15m,price_action,Aggressive,True,1845,0.6752706102039118,-4.5206334651980535,-0.9644511882130262,-0.9641742679375588,17.77440589348689,2374,0.645958715014184,-5.707486847108939,-0.9915244216536522,-0.9915025032507525,4.237789173173912
BTCUSD,15m,price_action,Intraday_Trailing,True,2901,0.4169677892997466,-11.681809150559411,-0.9964621290318372,-0.9964457182936438,1.768935484081413,4521,0.40327906427644816,-15.120584683614053,-0.9998587598201066,-0.9998587968388513,0.07062008994668245
BTCUSD,15m,smc,Scalping,True,3639,0.46844423165958565,-13.290437023783355,-0.9989998747879705,-0.9989980066996482,0.5000626060147617,6352,0.46258933631592764,-17.677211880408045,-0.9999953518274651,-0.99999535197319,0.002324086267435632
BTCUSD,15m,smc,Intraday,True,1936,0.7201175902087461,-4.098193164540724,-0.9646619493235632,-0.9720095531683306,17.669025338218404,2709,0.694181708866351,-5.343935430164076,-0.9939125173086631,-0.9943445269897037,3.043741345668427
BTCUSD,15m,smc,Aggressive,True,2056,0.6879697687155251,-4.449104267109146,-0.9717199192715194,-0.9784204706521774,14.140040364240324,2936,0.6532722899519753,-6.102458186378644,-0.9966193585248178,-0.9966220659705691,1.6903207375911222
BTCUSD,15m,smc,Intraday_Trailing,True,3515,0.40706320069372126,-13.084848747972734,-0.9988687021493265,-0.9988734417924464,0.5656489253367258,6249,0.3942398389715688,-17.938058943311415,-0.9999961791007469,-0.9999961939433827,0.0019104496265520687
BTCUSD,30m,ma_crossover,Scalping,True,3164,0.5834337657187073,-8.854541462693398,-0.9971407317700742,-0.9971469142275348,1.4296341149628855,3365,0.5858410649082617,-9.063303755584027,-0.997893983449575,-0.9978958232368123,1.0530082752124859
BTCUSD,30m,ma_crossover,Intraday,True,1111,0.8306128227763738,-1.7926697155504356,-0.791810360323516,-0.8336526598224998,104.09481983824197,1160,0.8676793596345796,-1.3982271120936725,-0.7248011733970758,-0.7897455513304971,137.59941330146208
BTCUSD,30m,ma_crossover,Aggressive,True,1209,0.8084367173556485,-1.9751115113076114,-0.8225209678325681,-0.8624667216946243,88.73951608371594,1279,0.8205115288878589,-1.8910866808585984,-0.8212818803693265,-0.8699972877792289,89.35905981533676
BTCUSD,30m,ma_crossover,Intraday_Trailing,True,2944,0.5578749338591422,-7.752461903512604,-0.9939689289699104,-0.9942733846068368,3.015535515044798,3164,0.5457832696481271,-8.335277889862772,-0.9963046426050284,-0.9965179751113867,1.8476786974858106
BTCUSD,30m,mean_reversion,Scalping,False,1007,0.5946689985717051,-4.61690863195096,-0.8663331374265676,-0.8761202320046971,66.8334312867162,1007,0.6029692976458141,-4.450345732159138,-0.8582241241247688,-0.8703641932285139,70.8879379376156
BTCUSD,30m,mean_reversion,Intraday,False,731,0.823745490681118,-1.4674700651237071,-0.6798606969466799,-0.7211036681786819,160.06965152666004,731,0.8413452131400693,-1.2866427259582698,-0.6402494100677442,-0.7011868438747969,179.8752949661279
BTCUSD,30m,mean_reversion,Aggressive,False,787,0.8185975780700732,-1.4383350855701318,-0.6891796744403442,-0.7314636397061924,155.41016277982789,787,0.8302683404675401,-1.3231961261236618,-0.6654418695103156,-0.7166781509566762,167.2790652448422
BTCUSD,30m,mean_reversion,Intraday_Trailing,False,980,0.5439630157595942,-4.297647375311396,-0.8665083511576543,-0.875942362045253,66.74582442117283,980,0.5520946631077686,-4.173698985801431,-0.8610531570180701,-0.873173262931399,69.47342149096497
BTCUSD,30m,bb_rsi_reversion,Scalping,False,855,0.5412259235374258,-5.074512627123746,-0.8612341902099636,-0.8727383425249408,69.3829048950182,855,0.5438350469767869,-5.0202199141395445,-0.8577494998842468,-0.8704718156172856,71.12525005787663
BTCUSD,30m,bb_rsi_reversion,Intraday,False,663,0.8159795354444472,-1.4581434429040865,-0.6583345665014058,-0.7479302289488314,170.8327167492971,663,0.8303515286804182,-1.3228600354390203,-0.6270059037626947,-0.7419187865190346,186.49704811865263
BTCUSD,30m,bb_rsi_reversion,Aggressive,False,719,0.8145092269406276,-1.3795156995885984,-0.6592721183805873,-0.7117904724112379,170.36394080970635,719,0.8205066786046983,-1.3200802746988254,-0.6456532691972249,-0.7075198805164225,177.17336540138757
BTCUSD,30m,bb_rsi_reversion,Intraday_Trailing,False,828,0.5492407074973085,-3.898368180709051,-0.8005611281159652,-0.8075315173465621,99.71943594201737,828,0.5494790735943885,-3.8846117792026886,-0.8006019633972494,-0.8069970200416187,99.69901830137529
BTCUSD,30m,vwap_cross,Scalping,False,1179,0.6559499255905508,-4.173983086781012,-0.8248271346978735,-0.8317177515580845,87.58643265106325,1179,0.6576495171157712,-4.144808753149132,-0.8227789620787117,-0.8305414351415321,88.61051896064414
BTCUSD,30m,vwap_cross,Intraday,False,682,0.8603123100402849,-1.1141533482190245,-0.5407885917908186,-0.6002937175264446,229.6057041045907,682,0.8686605778621883,-1.0384661473998895,-0.5195198097284681,-0.5867675841759344,240.24009513576596
BTCUSD,30m,vwap_cross,Aggressive,False,777,0.8358306199183737,-1.2985573526020258,-0.6051112586279122,-0.6289704387967334,197.44437068604392,777,0.8459551736638151,-1.2042086408180237,-0.5824839465904353,-0.6162378131975698,208.75802670478234
BTCUSD,30m,vwap_cross,Intraday_Trailing,False,1148,0.5789060986275593,-4.441236374576437,-0.8398308989162405,-0.8411041722321245,80.08455054187974,1148,0.5805796561167564,-4.418481694421352,-0.8390700625674756,-0.8405476727163932,80.46496871626219
BTCUSD,30m,breakout,Scalping,True,1159,0.5266717464403902,-6.444597217432308,-0.9122250144296015,-0.9119635411125673,43.887492785199264,2123,0.5749183727466621,-7.35725688188615,-0.9822045052672861,-0.9821906133269982,8.897747366356956
BTCUSD,30m,breakout,Intraday,True,779,0.7026026041522244,-2.8340995225620005,-0.8297552071679097,-0.8456071188469003,85.12239641604513,1268,0.7358250278514403,-3.083978436013757,-0.9275200554350841,-0.9282530206649444,36.239972282457956
BTCUSD,30m,breakout,Aggressive,True,792,0.7470043551546548,-2.2084124507248974,-0.7431194912142646,-0.7703718692972588,128.4402543928677,1292,0.7566485098307438,-2.6409968562628032,-0.8916153360232645,-0.903329478698336,54.19233198836776
BTCUSD,30m,breakout,Intraday_Trailing,True,1076,0.4975122731384676,-5.684631428416855,-0.8899694673546692,-0.8914224716411241,55.015266322665404,2054,0.5108640460297957,-7.348452799726978,-0.9834495813431817,-0.9835471166995161,8.275209328409138
BTCUSD,30m,price_action,Scalping,True,1422,0.6104973130429222,-5.3369996180193064,-0.9273514035536459,-0.9294663884540779,36.32429822317707,2238,0.5708854691951226,-7.604943715388762,-0.9900559162233907,-0.9900411229793789,4.972041888304634
BTCUSD,30m,price_action,Intraday,True,872,0.7899119749214543,-1.991625281675045,-0.8034248490325933,-0.8406150628325719,98.28757548370336,1125,0.6944642611430034,-3.5015414214318503,-0.9591436776023212,-0.9601947834413121,20.42816119883939
BTCUSD,30m,price_action,Aggressive,True,909,0.8103883064756305,-1.6470543008746472,-0.7531325640698447,-0.7760767898946915,123.43371796507763,1204,0.7868981757305645,-2.1390963647582293,-0.8735378973149324,-0.8785489031587144,63.23105134253382
BTCUSD,30m,price_action,Intraday_Trailing,True,1412,0.5256803302126601,-5.624956228602897,-0.9380195921042205,-0.9395017958373985,30.99020394788976,2257,0.5047477789282407,-7.629395755688,-0.9905232668168489,-0.990503582684336,4.73836659157556
BTCUSD,30m,smc,Scalping,True,1751,0.6198806342294989,-5.687349878116692,-0.9522066691866513,-0.9551118397534498,23.896665406674344,3003,0.6069716590012209,-7.809971906094563,-0.995497087195926,-0.995487723040275,2.251456402037
BTCUSD,30m,smc,Intraday,True,1003,0.8278647588941979,-1.7014418725195133,-0.7744420080730959,-0.8250704989366062,112.77899596345203,1340,0.8214340713983412,-2.06224247574364,-0.8756288163622968,-0.8803331961101372,62.185591818851584
BTCUSD,30m,smc,Aggressive,True,1057,0.8558694226625821,-1.2983355087159083,-0.6946728555097406,-0.7782508961281787,152.66357224512973,1482,0.805796359922618,-2.1542746196108573,-0.8900196951073787,-0.8945858961222589,54.99015244631067
BTCUSD,30m,smc,Intraday_Trailing,True,1674,0.5645337235028584,-5.658590284818723,-0.9497565133547171,-0.9520604591643496,25.121743322641443,2930,0.5377210354684271,-7.98353213128361,-0.996117062647382,-0.9961058611393062,1.9414686763090105
BTCUSD,1h,ma_crossover,Scalping,True,1571,0.6959528768533145,-4.230871485291966,-0.9393494903358751,-0.9436506875813153,30.32525483206244,1674,0.6924827687405517,-4.426629438529921,-0.9500333249099702,-0.9552766102778584,24.983337545014916
BTCUSD,1h,ma_crossover,Intraday,True,550,0.914452785855882,-0.6049621075780802,-0.45387126971006,-0.6259371467126392,273.06436514497,577,0.9521023406276846,-0.33824006688660896,-0.33748848552333954,-0.5855978605735055,331.2557572383302
BTCUSD,1h,ma_crossover,Aggressive,True,608,0.8878254494806351,-0.7817191617485986,-0.5201868536394912,-0.6375047709780232,239.90657318025438,638,0.8992766101810432,-0.7158158044701816,-0.5044865241337496,-0.6366329473075512,247.75673793312518
BTCUSD,1h,ma_crossover,Intraday_Trailing,True,1554,0.6353295919683761,-4.3597263386939655,-0.9401107716569392,-0.94614262492583,29.944614171530382,1655,0.6398965636668743,-4.435173599539429,-0.9484704950924757,-0.9527433078722262,25.764752453762142
BTCUSD,1h,mean_reversion,Scalping,False,532,0.7145210534155825,-2.142708277396213,-0.6318506292945548,-0.6578611802801543,184.07468535272258,532,0.7200610799407969,-2.0498269827322515,-0.6240568268237718,-0.660995369535411,187.9715865881141
BTCUSD,1h,mean_reversion,Intraday,False,395,0.8409660694373023,-0.9625721413509248,-0.5559619208698443,-0.637317899169833,222.01903956507783,395,0.8633940524594687,-0.7978380112300141,-0.5064507074011655,-0.6403326367038905,246.77464629941724
BTCUSD,1h,mean_reversion,Aggressive,False,400,0.8228574321116947,-0.993655285340898,-0.562816980677036,-0.6467662370789068,218.591509661482,400,0.8448752314075717,-0.8477461476469766,-0.5171748080763322,-0.6355658829138132,241.4125959618339
BTCUSD,1h,mean_reversion,Intraday_Trailing,False,514,0.5978000768209086,-2.729164882488592,-0.6953184981171642,-0.7089688829182932,152.34075094141792,514,0.5992094749183252,-2.7103880695123794,-0.6957011537160525,-0.7093005249618539,152.14942314197378
BTCUSD,1h,bb_rsi_reversion,Scalping,False,432,0.5434177140795905,-3.672456360069814,-0.748441265621288,-0.7616220298496036,125.77936718935601,432,0.5454094253227033,-3.619402914960142,-0.7455676179207203,-0.7616004047581756,127.21619103963982
BTCUSD,1h,bb_rsi_reversion,Intraday,False,334,0.7590242118790589,-1.436509310517698,-0.6453438884065854,-0.7126482341524973,177.3280557967073,334,0.7940124961795314,-1.1769934011942966,-0.5876293787351754,-0.6972497785698859,206.1853106324123
BTCUSD,1h,bb_rsi_reversion,Aggressive,False,357,0.7235608994806233,-1.6028885996215883,-0.6773360805927156,-0.7458830332465665,161.3319597036422,357,0.7583646673768282,-1.3556119016445085,-0.6259820354301661,-0.7202365885890585,187.00898228491698
BTCUSD,1h,bb_rsi_reversion,Intraday_Trailing,False,416,0.5893505556025243,-2.492086672965372,-0.6328242836539917,-0.6721120324959887,183.58785817300415,416,0.5925901230842253,-2.461258632122891,-0.6283520970692171,-0.6622051004218412,185.82395146539145
BTCUSD,1h,vwap_cross,Scalping,False,579,0.7604708031844124,-1.8921239693952354,-0.542001776908919,-0.6114055199892903,228.99911154554047,579,0.7650305781341762,-1.8311415229294783,-0.5348121390205591,-0.6120808512126534,232.59393048972044
BTCUSD,1h,vwap_cross,Intraday,False,352,0.8878860580795659,-0.6295778492868183,-0.36031718690926207,-0.49226144448915776,319.84140654536895,352,0.915111326545583,-0.4623467555229253,-0.29875816430875224,-0.47992920398003885,350.62091784562386
BTCUSD,1h,vwap_cross,Aggressive,False,401,0.9026400171572898,-0.5313600376166748,-0.3375892972788517,-0.458387660632854,331.2053513605742,401,0.927456124680625,-0.3831226826466644,-0.2796210349185664,-0.46497306340559313,360.1894825407168
BTCUSD,1h,vwap_cross,Intraday_Trailing,False,577,0.6754419286842253,-2.2117857216107515,-0.5881542671644706,-0.6219755945550661,205.92286641776468,577,0.6824616721620813,-2.1306264305512856,-0.5808137737007539,-0.6193452528131718,209.59311314962304
BTCUSD,1h,breakout,Scalping,True,585,0.5839990469158978,-3.8752284019694843,-0.7558691291028398,-0.7558183870707784,122.06543544858012,1051,0.6599536747557886,-3.9201695533489347,-0.875083724594375,-0.8772627876504626,62.4581377028125
BTCUSD,1h,breakout,Intraday,True,402,0.6831647999573174,-2.2483487572015908,-0.7409059594093451,-0.7596079111004186,129.54702029532743,622,0.8198979496204385,-1.4299693311112704,-0.7084189360831477,-0.7175889462042412,145.7905319584262
BTCUSD,1h,breakout,Aggressive,True,418,0.6891435775535164,-2.0766498159907556,-0.6984096619495224,-0.7237902179807773,150.7951690252388,663,0.7483093702055076,-2.0084019750809974,-0.7976226045732435,-0.8099248638392791,101.18869771337825
BTCUSD,1h,breakout,Intraday_Trailing,True,552,0.5974589378342503,-3.005681292160884,-0.6580285988423012,-0.6764412439783202,170.9857005788494,1034,0.6064395871447578,-3.8594324318569417,-0.8655588156353987,-0.8735420292829588,67.22059218230065
BTCUSD,1h,price_action,Scalping,True,691,0.7502060565328182,-2.172662460881172,-0.6669269292847906,-0.696055967329244,166.53653535760472,1121,0.6757974284574148,-3.808866435714848,-0.9019566972554424,-0.9050642674569933,49.02165137227882
BTCUSD,1h,price_action,Intraday,True,436,1.0174184331890326,0.10375213959969978,-0.0442107750324936,-0.4939208924390251,477.8946124837532,607,0.8558305725247518,-1.120269904198372,-0.6790577411295622,-0.7367280462737907,160.4711294352189
BTCUSD,1h,price_action,Aggressive,True,447,0.9484839143976493,-0.29225252474123264,-0.29225795550128697,-0.5322579744720107,353.87102224935654,660,0.8427117948010635,-1.1580884303997936,-0.6931620578532541,-0.7089071418083581,153.41897107337294
BTCUSD,1h,price_action,Intraday_Trailing,True,677,0.7623391671453265,-1.6509084154845741,-0.5730076795135048,-0.6292450688222795,213.49616024324757,1110,0.7501326877259328,-2.2739289927918076,-0.7665647659351527,-0.789830369811339,116.71761703242368
BTCUSD,1h,smc,Scalping,True,877,0.662352936141506,-3.474415192756065,-0.8372495755064316,-0.8390618471940341,81.37521224678417,1430,0.695962378982885,-3.9381218791736106,-0.9300419255843783,-0.929839742603606,34.97903720781087
BTCUSD,1h,smc,Intraday,True,515,0.8753230690845842,-0.8576780913063795,-0.5603435990251874,-0.6430430820343799,219.82820048740632,682,0.860285938855085,-1.1243787956548252,-0.7039982075297142,-0.7206727295019282,148.0008962351429
BTCUSD,1h,smc,Aggressive,True,514,0.8960802526033864,-0.6452495311218323,-0.4615053527877141,-0.6409450800287223,269.24732360614297,768,0.8667698908587325,-1.040966886822484,-0.6681166849258486,-0.7826128988771259,165.94165753707568
BTCUSD,1h,smc,Intraday_Trailing,True,824,0.6077890105420938,-3.444718459199519,-0.8176867983038187,-0.8255805647739304,91.15660084809063,1415,0.6030204435532716,-4.572089597056189,-0.9431691815840333,-0.9442186007846705,28.415409207983355
BTCUSD,4h,ma_crossover,Scalping,True,404,0.8429663671360801,-1.0202521481950297,-0.5228692940276758,-0.6499929725617556,238.5653529861621,427,0.8636172633948946,-0.896044491598154,-0.4939449737214566,-0.6529497741130994,253.0275131392717
BTCUSD,4h,ma_crossover,Intraday,True,163,1.2602678975356958,0.87660321072223,0.7858147880108666,-0.27738986151927064,892.9073940054333,165,1.4191090294684994,1.2788954538405288,1.5822995487076126,-0.27026539674851874,1291.1497743538064
BTCUSD,4h,ma_crossover,Aggressive,True,153,1.1052390979489357,0.3340764405582359,0.1441717425535325,-0.4517004766464103,572.0858712767663,160,1.2146524700270172,0.6504114036318372,0.5117188875328662,-0.4223097612343299,755.8594437664331
BTCUSD,4h,ma_crossover,Intraday_Trailing,True,392,1.040381652785522,0.18461478115044042,0.027755163492081403,-0.4461260571541401,513.8775817460407,415,1.0563701636821023,0.26209964101954314,0.0834974766189045,-0.4673263555131377,541.7487383094523
BTCUSD,4h,mean_reversion,Scalping,False,136,0.8021452141848533,-0.7365484495804823,-0.3051391862708491,-0.4236492658903589,347.43040686457545,136,0.8247965053696839,-0.6307384421214375,-0.27886554163930544,-0.4119711813848429,360.5672291803473
BTCUSD,4h,mean_reversion,Intraday,False,103,0.9908761025211603,-0.02646364443758922,-0.13129131257045168,-0.4619793479981553,434.3543437147742,103,1.045750774592505,0.11403536651351999,-0.058781729517007886,-0.45628905134573255,470.60913524149606
BTCUSD,4h,mean_reversion,Aggressive,False,103,0.8414220697250921,-0.483237292594283,-0.334764936068327,-0.5386737841129023,332.61753196583646,103,0.8699253099890064,-0.3356303612680083,-0.32448419252417837,-0.5568926956003644,337.7579037379108
BTCUSD,4h,mean_reversion,Intraday_Trailing,False,134,0.8032891944202601,-0.6147121973312244,-0.28172274378082074,-0.3809399203139241,359.1386281095896,134,0.8104910881548233,-0.5735356948117902,-0.2800357669714959,-0.3818544241764239,359.982116514252
BTCUSD,4h,bb_rsi_reversion,Scalping,False,116,1.0500873994499407,0.1498212788868779,0.02507884973480068,-0.20911219893647437,512.5394248674004,116,1.0371869979567445,0.11037510305518261,0.0071990090170672705,-0.21275581791688314,503.59950450853364
BTCUSD,4h,bb_rsi_reversion,Intraday,False,92,1.3776851073518013,0.8912701070685011,0.7157495383172647,-0.2400988422805827,857.8747691586324,92,1.4763979223703791,0.9587799441697967,0.9487318296745515,-0.21758518263867604,974.3659148372758
BTCUSD,4h,bb_rsi_reversion,Aggressive,False,92,1.4895365153646964,0.9894198716746153,0.9072254568831872,-0.19170908150662677,953.6127284415936,92,1.7148977207933027,1.1137201537499202,1.4804303016187692,-0.17846907299959053,1240.2151508093846
