symbol,tf,strategy,profile,trades,win_rate,pf,sharpe,expectancy,net_return,pnl_usd,max_dd,oos_sharpe,p_loss,dsr,beats_hold,ret%,oos_keep,excess_vs_hold,mc_ret_p05,mc_dd_p05,P_loss%
SOLUSD,15m,breakout,Aggressive,1496,0.246,0.8131,-1.3123,-0.001307,-0.882278,-441.14,-0.8888,-7.7011,1.0,0.0,False,-88.2,1.0,-0.3367,-95.5,-96.0,100.0
SOLUSD,15m,breakout,Intraday_Trailing,1448,0.3584,0.8689,-0.9677,-0.001011,-0.810255,-405.13,-0.8107,-5.8675,0.997,0.0,False,-81.0,1.03,-0.2647,-93.3,-94.2,100.0
SOLUSD,15m,breakout,Scale_Out_2R,1375,0.3244,0.8502,-1.1029,-0.001216,-0.847691,-423.85,-0.8591,-6.6282,0.9977,0.0,False,-84.8,1.02,-0.3022,-95.0,-95.5,100.0
SOLUSD,15m,price_action,Scalping,2479,0.3227,0.7499,-1.9631,-0.001197,-0.954222,-477.11,-0.9592,-11.7321,1.0,0.0,False,-95.4,1.01,-0.4087,-97.9,-98.0,100.0
SOLUSD,15m,price_action,Intraday,1592,0.3511,0.8206,-1.3584,-0.001608,-0.941639,-470.82,-0.9492,-8.029,1.0,0.0,False,-94.2,1.0,-0.3961,-98.3,-98.5,100.0
SOLUSD,15m,price_action,Aggressive,1673,0.2343,0.8151,-1.2565,-0.001482,-0.937247,-468.62,-0.9471,-7.7241,1.0,0.0,False,-93.7,1.04,-0.3917,-98.1,-98.4,100.0
SOLUSD,15m,price_action,Intraday_Trailing,1592,0.3511,0.8206,-1.3584,-0.001608,-0.941639,-470.82,-0.9492,-8.029,1.0,0.0,False,-94.2,1.0,-0.3961,-98.3,-98.5,100.0
SOLUSD,15m,price_action,Scale_Out_2R,1473,0.3232,0.8397,-1.1767,-0.001507,-0.919675,-459.84,-0.9306,-6.9344,0.9983,0.0,False,-92.0,1.0,-0.3741,-97.7,-98.0,100.0
SOLUSD,15m,smc,Scalping,3565,0.3403,0.8137,-1.3854,-0.000823,-0.954706,-477.35,-0.958,-8.3537,1.0,0.0,False,-95.5,1.02,-0.4092,-98.2,-98.3,100.0
SOLUSD,15m,smc,Intraday,1999,0.3637,0.8873,-0.8063,-0.000958,-0.896502,-448.25,-0.9041,-4.7197,0.996,0.0,False,-89.7,0.99,-0.351,-97.4,-97.8,100.0
SOLUSD,15m,smc,Aggressive,2096,0.2462,0.8522,-0.9856,-0.001127,-0.932987,-466.49,-0.9409,-5.7539,1.0,0.0,False,-93.3,0.99,-0.3875,-98.2,-98.5,100.0
SOLUSD,15m,smc,Intraday_Trailing,1999,0.3637,0.8873,-0.8063,-0.000958,-0.896502,-448.25,-0.9041,-4.7197,0.996,0.0,False,-89.7,0.99,-0.351,-97.4,-97.8,100.0
SOLUSD,15m,smc,Scale_Out_2R,1842,0.3339,0.8874,-0.7954,-0.001013,-0.893366,-446.68,-0.9047,-4.6028,0.9943,0.0,False,-89.3,1.01,-0.3478,-97.4,-97.8,99.0
SOLUSD,30m,ma_crossover,Scalping,2852,0.3363,0.8718,-0.9556,-0.00077,-0.91178,-455.89,-0.912,-5.7746,0.9993,0.0,False,-91.2,1.01,-0.3662,-97.1,-97.5,100.0
SOLUSD,30m,ma_crossover,Intraday,1116,0.3584,0.9117,-0.6479,-0.001028,-0.776218,-388.11,-0.7752,-3.8087,0.9653,0.0,False,-77.6,1.06,-0.2307,-94.4,-95.6,97.0
SOLUSD,30m,ma_crossover,Aggressive,1122,0.2549,0.9452,-0.3574,-0.000558,-0.618392,-309.2,-0.6351,-2.1263,0.887,0.0001,False,-61.8,1.03,-0.0729,-90.3,-92.5,89.0
SOLUSD,30m,ma_crossover,Intraday_Trailing,1116,0.3584,0.9117,-0.6479,-0.001028,-0.776218,-388.11,-0.7752,-3.8087,0.9653,0.0,False,-77.6,1.06,-0.2307,-94.4,-95.6,97.0
SOLUSD,30m,ma_crossover,Scale_Out_2R,969,0.3261,0.8938,-0.7716,-0.001296,-0.797318,-398.66,-0.7967,-4.4412,0.969,0.0,False,-79.7,1.04,-0.2518,-94.6,-95.6,97.0
SOLUSD,30m,mean_reversion,Scalping,978,0.318,0.7408,-2.0369,-0.001762,-0.837471,-418.74,-0.8534,-12.2016,1.0,0.0,False,-83.7,1.02,-0.2919,-91.9,-92.3,100.0
SOLUSD,30m,mean_reversion,Intraday,753,0.3679,0.9173,-0.5939,-0.000982,-0.630823,-315.41,-0.7421,-3.5444,0.9223,0.0,False,-63.1,1.06,-0.0853,-88.5,-90.8,92.0
SOLUSD,30m,mean_reversion,Aggressive,800,0.2512,0.9293,-0.4489,-0.000764,-0.590832,-295.42,-0.7199,-2.787,0.878,0.0001,False,-59.1,1.08,-0.0453,-87.3,-90.0,88.0
SOLUSD,30m,mean_reversion,Intraday_Trailing,753,0.3679,0.9173,-0.5939,-0.000982,-0.630823,-315.41,-0.7421,-3.5444,0.9223,0.0,False,-63.1,1.06,-0.0853,-88.5,-90.8,92.0
SOLUSD,30m,mean_reversion,Scale_Out_2R,726,0.3278,0.8924,-0.7692,-0.001362,-0.71971,-359.86,-0.7755,-4.5672,0.954,0.0,False,-72.0,0.98,-0.1742,-91.5,-92.9,95.0
SOLUSD,30m,bb_rsi_reversion,Scalping,838,0.3461,0.8613,-0.9937,-0.000925,-0.579414,-289.71,-0.6337,-5.8015,0.9767,0.0,False,-57.9,0.99,-0.0339,-79.2,-81.3,98.0
SOLUSD,30m,bb_rsi_reversion,Intraday,665,0.3669,0.9456,-0.369,-0.000671,-0.511773,-255.89,-0.7002,-2.0087,0.8337,0.0001,True,-51.2,0.91,0.0338,-85.4,-88.7,83.0
SOLUSD,30m,bb_rsi_reversion,Aggressive,695,0.259,0.9764,-0.141,-0.000258,-0.367747,-183.87,-0.6924,-1.1585,0.7343,0.0005,True,-36.8,1.38,0.1778,-81.2,-85.7,73.0
SOLUSD,30m,bb_rsi_reversion,Intraday_Trailing,665,0.3669,0.9456,-0.369,-0.000671,-0.511773,-255.89,-0.7002,-2.0087,0.8337,0.0001,True,-51.2,0.91,0.0338,-85.4,-88.7,83.0
SOLUSD,30m,bb_rsi_reversion,Scale_Out_2R,644,0.3401,0.9561,-0.2896,-0.000567,-0.486662,-243.33,-0.6938,-1.5877,0.8057,0.0002,True,-48.7,0.94,0.0589,-85.2,-89.0,81.0
SOLUSD,30m,vwap_cross,Scalping,1098,0.3625,0.977,-0.158,-0.000132,-0.21492,-107.46,-0.3703,-1.2516,0.6883,0.0003,True,-21.5,1.21,0.3306,-61.8,-68.6,69.0
SOLUSD,30m,vwap_cross,Intraday,681,0.3803,0.9652,-0.2434,-0.000384,-0.376898,-188.45,-0.5207,-1.1209,0.7613,0.0003,True,-37.7,0.81,0.1686,-78.4,-83.2,76.0
SOLUSD,30m,vwap_cross,Aggressive,754,0.2679,0.9709,-0.1854,-0.000291,-0.360357,-180.18,-0.5279,-0.9524,0.7487,0.0004,True,-36.0,1.02,0.1852,-78.4,-83.6,75.0
SOLUSD,30m,vwap_cross,Intraday_Trailing,681,0.3803,0.9652,-0.2434,-0.000384,-0.376898,-188.45,-0.5207,-1.1209,0.7613,0.0003,True,-37.7,0.81,0.1686,-78.4,-83.2,76.0
SOLUSD,30m,vwap_cross,Scale_Out_2R,646,0.3467,0.9398,-0.4211,-0.000712,-0.497771,-248.89,-0.5996,-2.228,0.852,0.0001,True,-49.8,1.0,0.0478,-83.4,-86.9,85.0
SOLUSD,30m,breakout,Scalping,1050,0.3133,0.7754,-1.784,-0.00138,-0.783182,-391.59,-0.7876,-10.9459,1.0,0.0,False,-78.3,1.03,-0.2376,-88.8,-89.4,100.0
SOLUSD,30m,breakout,Intraday,713,0.3464,0.859,-1.0589,-0.001575,-0.732925,-366.46,-0.7534,-6.2972,0.9867,0.0,False,-73.3,1.0,-0.1874,-90.3,-91.6,99.0
SOLUSD,30m,breakout,Aggressive,725,0.2455,0.8602,-0.9771,-0.001389,-0.695348,-347.67,-0.7301,-5.8851,0.9747,0.0,False,-69.5,1.01,-0.1498,-88.7,-90.2,97.0
SOLUSD,30m,breakout,Intraday_Trailing,713,0.3464,0.859,-1.0589,-0.001575,-0.732925,-366.46,-0.7534,-6.2972,0.9867,0.0,False,-73.3,1.0,-0.1874,-90.3,-91.6,99.0
SOLUSD,30m,breakout,Scale_Out_2R,669,0.3184,0.8631,-1.0083,-0.001601,-0.72235,-361.18,-0.7737,-5.9826,0.9783,0.0,False,-72.2,1.01,-0.1768,-90.0,-91.5,98.0
SOLUSD,30m,price_action,Scalping,1326,0.3409,0.8716,-0.9238,-0.000818,-0.70325,-351.63,-0.7442,-5.3984,0.99,0.0,False,-70.3,1.02,-0.1577,-87.1,-88.4,99.0
SOLUSD,30m,price_action,Intraday,842,0.367,0.9472,-0.3705,-0.000621,-0.558114,-279.06,-0.7646,-2.4745,0.866,0.0001,False,-55.8,1.13,-0.0126,-87.1,-90.1,87.0
SOLUSD,30m,price_action,Aggressive,861,0.2636,1.0117,0.0711,0.000122,-0.185388,-92.69,-0.6157,0.2098,0.606,0.0017,True,-18.5,0.62,0.3601,-78.0,-84.2,61.0
SOLUSD,30m,price_action,Intraday_Trailing,842,0.367,0.9472,-0.3705,-0.000621,-0.558114,-279.06,-0.7646,-2.4745,0.866,0.0001,False,-55.8,1.13,-0.0126,-87.1,-90.1,87.0
SOLUSD,30m,price_action,Scale_Out_2R,797,0.3513,1.0055,0.0366,6.6e-05,-0.236996,-118.5,-0.6496,-0.0569,0.6223,0.0013,True,-23.7,-0.24,0.3085,-78.3,-85.2,62.0
SOLUSD,30m,smc,Scalping,1757,0.3267,0.819,-1.3559,-0.001143,-0.885307,-442.65,-0.8872,-8.0443,1.0,0.0,False,-88.5,0.99,-0.3398,-95.4,-95.8,100.0
SOLUSD,30m,smc,Intraday,990,0.3515,0.851,-1.1238,-0.001816,-0.880171,-440.09,-0.888,-6.4641,0.9957,0.0,False,-88.0,1.01,-0.3346,-96.7,-97.2,100.0
SOLUSD,30m,smc,Aggressive,1042,0.2303,0.7774,-1.6142,-0.002452,-0.942424,-471.21,-0.9431,-9.4996,1.0,0.0,False,-94.2,0.98,-0.3969,-98.3,-98.5,100.0
SOLUSD,30m,smc,Intraday_Trailing,990,0.3515,0.851,-1.1238,-0.001816,-0.880171,-440.09,-0.888,-6.4641,0.9957,0.0,False,-88.0,1.01,-0.3346,-96.7,-97.2,100.0
SOLUSD,30m,smc,Scale_Out_2R,925,0.3265,0.8658,-0.9894,-0.0017,-0.85235,-426.18,-0.8576,-5.7379,0.9877,0.0,False,-85.2,0.99,-0.3068,-96.2,-96.9,99.0
SOLUSD,1h,ma_crossover,Scalping,1444,0.3511,0.9447,-0.4009,-0.000453,-0.586913,-293.46,-0.7334,-2.3833,0.903,0.0,False,-58.7,1.03,-0.0414,-86.4,-89.3,90.0
SOLUSD,1h,ma_crossover,Intraday,553,0.3816,0.9569,-0.3133,-0.000696,-0.514932,-257.47,-0.6816,-1.8528,0.8193,0.0002,True,-51.5,0.96,0.0306,-87.6,-90.9,82.0
SOLUSD,1h,ma_crossover,Aggressive,567,0.2698,0.9966,-0.0217,-4.9e-05,-0.312934,-156.47,-0.6865,-0.1493,0.6807,0.001,True,-31.3,0.47,0.2326,-81.3,-87.3,68.0
SOLUSD,1h,ma_crossover,Intraday_Trailing,553,0.3816,0.9569,-0.3133,-0.000696,-0.514932,-257.47,-0.6816,-1.8528,0.8193,0.0002,True,-51.5,0.96,0.0306,-87.6,-90.9,82.0
SOLUSD,1h,ma_crossover,Scale_Out_2R,507,0.3452,0.9579,-0.2985,-0.000718,-0.51556,-257.78,-0.6728,-1.7531,0.8077,0.0002,True,-51.6,1.01,0.03,-87.2,-90.7,81.0
SOLUSD,1h,mean_reversion,Scalping,497,0.328,0.863,-0.9726,-0.001304,-0.531729,-265.86,-0.5987,-6.0341,0.9477,0.0,True,-53.2,1.04,0.0138,-78.3,-80.9,95.0
SOLUSD,1h,mean_reversion,Intraday,379,0.3641,0.9413,-0.4169,-0.000992,-0.472705,-236.35,-0.5808,-2.6438,0.802,0.0002,True,-47.3,0.85,0.0728,-83.2,-87.1,80.0
SOLUSD,1h,mean_reversion,Aggressive,387,0.2558,0.9476,-0.3305,-0.000798,-0.439954,-219.98,-0.6499,-2.0566,0.789,0.0003,True,-44.0,1.18,0.1056,-82.3,-86.7,79.0
SOLUSD,1h,mean_reversion,Intraday_Trailing,379,0.3641,0.9413,-0.4169,-0.000992,-0.472705,-236.35,-0.5808,-2.6438,0.802,0.0002,True,-47.3,0.85,0.0728,-83.2,-87.1,80.0
SOLUSD,1h,mean_reversion,Scale_Out_2R,364,0.3407,0.948,-0.365,-0.000914,-0.458098,-229.05,-0.6025,-2.3246,0.788,0.0002,True,-45.8,1.28,0.0874,-84.0,-87.5,79.0
SOLUSD,1h,bb_rsi_reversion,Scalping,424,0.3255,0.8478,-1.1273,-0.001468,-0.509403,-254.7,-0.6369,-6.6407,0.947,0.0,True,-50.9,1.0,0.0361,-75.6,-77.9,95.0
SOLUSD,1h,bb_rsi_reversion,Intraday,336,0.3601,0.9586,-0.2923,-0.000704,-0.37892,-189.46,-0.6254,-1.7268,0.7603,0.0003,True,-37.9,0.88,0.1666,-80.1,-84.8,76.0
SOLUSD,1h,bb_rsi_reversion,Aggressive,368,0.2636,0.9499,-0.3291,-0.000775,-0.413523,-206.76,-0.6821,-2.2511,0.784,0.0003,True,-41.4,1.26,0.132,-81.4,-85.6,78.0
SOLUSD,1h,bb_rsi_reversion,Intraday_Trailing,336,0.3601,0.9586,-0.2923,-0.000704,-0.37892,-189.46,-0.6254,-1.7268,0.7603,0.0003,True,-37.9,0.88,0.1666,-80.1,-84.8,76.0
SOLUSD,1h,bb_rsi_reversion,Scale_Out_2R,330,0.3424,1.0136,0.0915,0.000238,-0.176324,-88.16,-0.5439,0.5177,0.61,0.0015,True,-17.6,0.37,0.3692,-76.1,-82.9,61.0
SOLUSD,1h,vwap_cross,Scalping,551,0.3466,0.896,-0.7674,-0.000892,-0.44258,-221.29,-0.578,-4.5858,0.918,0.0,True,-44.3,1.03,0.103,-72.0,-75.2,92.0
SOLUSD,1h,vwap_cross,Intraday,351,0.3789,0.9569,-0.3088,-0.000696,-0.372138,-186.07,-0.5509,-1.4756,0.76,0.0003,True,-37.2,0.97,0.1734,-78.4,-83.4,76.0
SOLUSD,1h,vwap_cross,Aggressive,392,0.2526,0.8887,-0.7789,-0.00161,-0.567209,-283.6,-0.619,-4.4616,0.903,0.0,False,-56.7,1.04,-0.0217,-83.8,-86.9,90.0
SOLUSD,1h,vwap_cross,Intraday_Trailing,351,0.3789,0.9569,-0.3088,-0.000696,-0.372138,-186.07,-0.5509,-1.4756,0.76,0.0003,True,-37.2,0.97,0.1734,-78.4,-83.4,76.0
SOLUSD,1h,vwap_cross,Scale_Out_2R,337,0.3561,0.9628,-0.2621,-0.000631,-0.364641,-182.32,-0.5786,-1.1936,0.7507,0.0004,True,-36.5,1.72,0.1809,-79.3,-84.4,75.0
SOLUSD,1h,breakout,Scalping,528,0.3258,0.7867,-1.7027,-0.001874,-0.657101,-328.55,-0.667,-9.85,0.9967,0.0,False,-65.7,0.99,-0.1116,-82.0,-83.2,100.0
SOLUSD,1h,breakout,Intraday,365,0.3589,0.8523,-1.1391,-0.002418,-0.663182,-331.59,-0.7532,-6.6657,0.9537,0.0,False,-66.3,0.95,-0.1176,-87.4,-89.4,95.0
SOLUSD,1h,breakout,Aggressive,358,0.257,0.8653,-0.9671,-0.001928,-0.579391,-289.7,-0.6036,-5.5805,0.9303,0.0,False,-57.9,0.87,-0.0339,-84.2,-86.6,93.0
SOLUSD,1h,breakout,Intraday_Trailing,365,0.3589,0.8523,-1.1391,-0.002418,-0.663182,-331.59,-0.7532,-6.6657,0.9537,0.0,False,-66.3,0.95,-0.1176,-87.4,-89.4,95.0
SOLUSD,1h,breakout,Scale_Out_2R,346,0.3237,0.8259,-1.3364,-0.003027,-0.718655,-359.33,-0.7499,-7.8313,0.977,0.0,False,-71.9,0.96,-0.1731,-90.3,-91.5,98.0
SOLUSD,1h,price_action,Scalping,661,0.3253,0.9274,-0.5049,-0.000636,-0.423021,-211.51,-0.5932,-3.1849,0.8637,0.0001,True,-42.3,1.09,0.1225,-74.8,-78.8,86.0
SOLUSD,1h,price_action,Intraday,429,0.3566,0.9626,-0.2662,-0.00061,-0.416781,-208.39,-0.6235,-1.6557,0.7587,0.0003,True,-41.7,1.26,0.1288,-82.6,-86.5,76.0
SOLUSD,1h,price_action,Aggressive,428,0.2477,0.9119,-0.5732,-0.001327,-0.570323,-285.16,-0.7269,-3.4849,0.871,0.0001,False,-57.0,1.12,-0.0248,-86.4,-89.3,87.0
SOLUSD,1h,price_action,Intraday_Trailing,429,0.3566,0.9626,-0.2662,-0.00061,-0.416781,-208.39,-0.6235,-1.6557,0.7587,0.0003,True,-41.7,1.26,0.1288,-82.6,-86.5,76.0
SOLUSD,1h,price_action,Scale_Out_2R,381,0.3333,0.9283,-0.5129,-0.00125,-0.529524,-264.76,-0.7445,-3.251,0.849,0.0001,False,-53.0,1.15,0.016,-86.4,-89.2,85.0
SOLUSD,1h,smc,Scalping,844,0.3128,0.7801,-1.7278,-0.00199,-0.838072,-419.04,-0.8364,-10.1693,1.0,0.0,False,-83.8,0.99,-0.2925,-93.1,-93.7,100.0
SOLUSD,1h,smc,Intraday,506,0.3577,0.9191,-0.591,-0.001344,-0.633737,-316.87,-0.6265,-3.5358,0.8983,0.0001,False,-63.4,1.03,-0.0882,-90.3,-92.6,90.0
SOLUSD,1h,smc,Aggressive,530,0.2491,0.8971,-0.7133,-0.001527,-0.669934,-334.97,-0.6656,-4.3571,0.9133,0.0,False,-67.0,1.08,-0.1244,-90.6,-92.4,91.0
SOLUSD,1h,smc,Intraday_Trailing,506,0.3577,0.9191,-0.591,-0.001344,-0.633737,-316.87,-0.6265,-3.5358,0.8983,0.0001,False,-63.4,1.03,-0.0882,-90.3,-92.6,90.0
SOLUSD,1h,smc,Scale_Out_2R,469,0.3305,0.9365,-0.4486,-0.001105,-0.58007,-290.04,-0.5717,-2.8753,0.8433,0.0001,False,-58.0,1.22,-0.0345,-88.5,-91.2,84.0
SOLUSD,2h,ma_crossover,Scalping,711,0.3333,0.8833,-0.8766,-0.001411,-0.708547,-354.27,-0.7737,-5.4,0.9647,0.0,False,-70.9,1.06,-0.163,-90.6,-92.1,96.0
SOLUSD,2h,ma_crossover,Intraday,275,0.3818,0.982,-0.1307,-0.000402,-0.350729,-175.36,-0.6765,-0.8974,0.699,0.0007,True,-35.1,0.68,0.1948,-81.0,-86.4,70.0
SOLUSD,2h,ma_crossover,Aggressive,287,0.2648,0.962,-0.2559,-0.000799,-0.433726,-216.86,-0.6003,-1.8228,0.7493,0.0004,True,-43.4,1.11,0.1118,-85.1,-88.8,75.0
SOLUSD,2h,ma_crossover,Intraday_Trailing,275,0.3818,0.982,-0.1307,-0.000402,-0.350729,-175.36,-0.6765,-0.8974,0.699,0.0007,True,-35.1,0.68,0.1948,-81.0,-86.4,70.0
SOLUSD,2h,ma_crossover,Scale_Out_2R,253,0.3557,1.015,0.1055,0.000355,-0.230636,-115.32,-0.6518,0.4684,0.6277,0.0015,True,-23.1,-1.7,0.3149,-81.1,-86.9,63.0
SOLUSD,2h,mean_reversion,Scalping,287,0.2997,0.7913,-1.5932,-0.002862,-0.608174,-304.09,-0.6322,-9.6785,0.9687,0.0,False,-60.8,1.1,-0.0626,-82.2,-83.8,97.0
SOLUSD,2h,mean_reversion,Intraday,189,0.3651,0.9449,-0.3922,-0.001399,-0.427524,-213.76,-0.58,-2.0486,0.7597,0.0003,True,-42.8,3.52,0.118,-83.2,-87.2,76.0
SOLUSD,2h,mean_reversion,Aggressive,208,0.2356,0.8704,-0.8625,-0.003029,-0.607119,-303.56,-0.7025,-5.2936,0.8903,0.0001,False,-60.7,1.27,-0.0616,-89.2,-91.2,89.0
SOLUSD,2h,mean_reversion,Intraday_Trailing,189,0.3651,0.9449,-0.3922,-0.001399,-0.427524,-213.76,-0.58,-2.0486,0.7597,0.0003,True,-42.8,3.52,0.118,-83.2,-87.2,76.0
SOLUSD,2h,mean_reversion,Scale_Out_2R,176,0.3239,0.918,-0.5762,-0.002249,-0.512861,-256.43,-0.5925,-3.3452,0.8097,0.0002,True,-51.3,1.32,0.0327,-86.4,-89.5,81.0
SOLUSD,2h,bb_rsi_reversion,Scalping,220,0.2455,0.6704,-2.7041,-0.004861,-0.686323,-343.16,-0.6956,-16.8604,0.9963,0.0,False,-68.6,1.09,-0.1408,-83.9,-84.7,100.0
SOLUSD,2h,bb_rsi_reversion,Intraday,175,0.3029,0.7997,-1.5702,-0.005276,-0.688645,-344.32,-0.7098,-9.7999,0.954,0.0,False,-68.9,1.06,-0.1431,-89.8,-91.1,95.0
SOLUSD,2h,bb_rsi_reversion,Aggressive,182,0.1813,0.6917,-2.2503,-0.007431,-0.79632,-398.16,-0.7972,-16.5552,0.9847,0.0,False,-79.6,1.23,-0.2508,-93.2,-93.9,98.0
SOLUSD,2h,bb_rsi_reversion,Intraday_Trailing,175,0.3029,0.7997,-1.5702,-0.005276,-0.688645,-344.32,-0.7098,-9.7999,0.954,0.0,False,-68.9,1.06,-0.1431,-89.8,-91.1,95.0
SOLUSD,2h,bb_rsi_reversion,Scale_Out_2R,168,0.2679,0.7917,-1.5928,-0.00578,-0.710904,-355.45,-0.7357,-9.7953,0.952,0.0,False,-71.1,1.05,-0.1654,-90.8,-92.3,95.0
SOLUSD,2h,vwap_cross,Scalping,252,0.3571,0.9754,-0.1735,-0.000294,-0.150687,-75.34,-0.4257,-0.6168,0.6613,0.0006,True,-15.1,0.67,0.3948,-58.4,-64.9,66.0
SOLUSD,2h,vwap_cross,Intraday,165,0.3758,0.921,-0.5899,-0.00186,-0.400102,-200.05,-0.6285,-3.4746,0.787,0.0002,True,-40.0,1.12,0.1454,-78.7,-82.5,79.0
SOLUSD,2h,vwap_cross,Aggressive,180,0.2833,0.9991,-0.0059,-1.8e-05,-0.187902,-93.95,-0.3971,0.031,0.6243,0.0011,True,-18.8,-0.13,0.3576,-71.2,-78.1,62.0
SOLUSD,2h,vwap_cross,Intraday_Trailing,165,0.3758,0.921,-0.5899,-0.00186,-0.400102,-200.05,-0.6285,-3.4746,0.787,0.0002,True,-40.0,1.12,0.1454,-78.7,-82.5,79.0
SOLUSD,2h,vwap_cross,Scale_Out_2R,157,0.3503,0.9404,-0.4331,-0.001469,-0.364555,-182.28,-0.577,-2.7721,0.7577,0.0003,True,-36.5,1.33,0.181,-79.1,-82.9,76.0
SOLUSD,2h,breakout,Scalping,260,0.3154,0.7995,-1.5981,-0.002386,-0.500055,-250.03,-0.6051,-9.9298,0.9713,0.0,True,-50.0,1.01,0.0455,-73.3,-75.6,97.0
SOLUSD,2h,breakout,Intraday,183,0.3443,0.8295,-1.3477,-0.003826,-0.587202,-293.6,-0.5964,-8.5362,0.924,0.0,False,-58.7,1.04,-0.0417,-84.6,-86.8,92.0
SOLUSD,2h,breakout,Aggressive,175,0.2914,1.0661,0.4233,0.001227,0.037239,18.62,-0.3235,2.2983,0.4787,0.0034,True,3.7,0.84,0.5828,-60.9,-70.7,48.0
SOLUSD,2h,breakout,Intraday_Trailing,183,0.3443,0.8295,-1.3477,-0.003826,-0.587202,-293.6,-0.5964,-8.5362,0.924,0.0,False,-58.7,1.04,-0.0417,-84.6,-86.8,92.0
SOLUSD,2h,breakout,Scale_Out_2R,175,0.3086,0.823,-1.3768,-0.004136,-0.601353,-300.68,-0.6361,-9.018,0.936,0.0,False,-60.1,1.0,-0.0558,-85.5,-88.0,94.0
SOLUSD,2h,price_action,Scalping,347,0.3516,1.0151,0.103,0.000185,-0.070844,-35.42,-0.4672,0.5801,0.547,0.0016,True,-7.1,0.59,0.4747,-59.3,-68.5,55.0
SOLUSD,2h,price_action,Intraday,207,0.3671,0.9633,-0.2597,-0.00089,-0.381746,-190.87,-0.6462,-1.8943,0.7353,0.0005,True,-38.2,-18.76,0.1638,-81.7,-86.7,74.0
SOLUSD,2h,price_action,Aggressive,200,0.275,1.03,0.1852,0.000645,-0.146102,-73.05,-0.6194,0.3018,0.5963,0.0019,True,-14.6,0.23,0.3994,-74.0,-81.2,60.0
SOLUSD,2h,price_action,Intraday_Trailing,207,0.3671,0.9633,-0.2597,-0.00089,-0.381746,-190.87,-0.6462,-1.8943,0.7353,0.0005,True,-38.2,-18.76,0.1638,-81.7,-86.7,74.0
SOLUSD,2h,price_action,Scale_Out_2R,191,0.3455,0.9938,-0.042,-0.000158,-0.299959,-149.98,-0.5544,-0.2284,0.674,0.001,True,-30.0,-0.39,0.2456,-81.3,-86.3,67.0
SOLUSD,2h,smc,Scalping,415,0.2916,0.7338,-2.1548,-0.003555,-0.801683,-400.84,-0.8044,-12.6386,0.999,0.0,False,-80.2,0.98,-0.2561,-91.7,-92.3,100.0
SOLUSD,2h,smc,Intraday,255,0.3686,0.939,-0.4391,-0.001476,-0.51824,-259.12,-0.6615,-2.2533,0.8023,0.0002,True,-51.8,1.1,0.0273,-88.3,-90.9,80.0
SOLUSD,2h,smc,Aggressive,263,0.2586,0.9332,-0.4518,-0.001445,-0.50599,-252.99,-0.702,-2.1993,0.8103,0.0002,True,-50.6,0.78,0.0395,-86.4,-89.5,81.0
SOLUSD,2h,smc,Intraday_Trailing,255,0.3686,0.939,-0.4391,-0.001476,-0.51824,-259.12,-0.6615,-2.2533,0.8023,0.0002,True,-51.8,1.1,0.0273,-88.3,-90.9,80.0
SOLUSD,2h,smc,Scale_Out_2R,238,0.3445,0.9594,-0.2918,-0.001024,-0.453627,-226.81,-0.653,-1.2708,0.7653,0.0004,True,-45.4,1.59,0.0919,-86.2,-90.0,77.0
SOLUSD,4h,ma_crossover,Scalping,377,0.321,0.8577,-1.106,-0.002375,-0.671233,-335.62,-0.7095,-6.8408,0.9553,0.0,False,-67.1,0.93,-0.1257,-89.0,-90.7,96.0
SOLUSD,4h,ma_crossover,Intraday,143,0.3357,0.7912,-1.6979,-0.007475,-0.757733,-378.87,-0.7938,-10.594,0.957,0.0,False,-75.8,0.92,-0.2122,-94.0,-95.1,96.0
SOLUSD,4h,ma_crossover,Aggressive,156,0.2436,0.8699,-0.9229,-0.003834,-0.602569,-301.28,-0.7069,-6.6982,0.8647,0.0001,False,-60.3,1.15,-0.057,-89.3,-91.4,86.0
SOLUSD,4h,ma_crossover,Intraday_Trailing,143,0.3357,0.7912,-1.6979,-0.007475,-0.757733,-378.87,-0.7938,-10.594,0.957,0.0,False,-75.8,0.92,-0.2122,-94.0,-95.1,96.0
SOLUSD,4h,ma_crossover,Scale_Out_2R,135,0.3185,0.841,-1.2399,-0.005848,-0.686883,-343.44,-0.7519,-7.659,0.9113,0.0,False,-68.7,0.98,-0.1413,-92.4,-93.6,91.0
SOLUSD,4h,mean_reversion,Scalping,133,0.3534,0.975,-0.1757,-0.000462,-0.160034,-80.02,-0.426,-1.9009,0.6557,0.0007,True,-16.0,3.51,0.3855,-61.7,-68.0,66.0
SOLUSD,4h,mean_reversion,Intraday,91,0.3626,0.8775,-0.9223,-0.004517,-0.493178,-246.59,-0.5388,-5.6351,0.8313,0.0002,True,-49.3,1.47,0.0524,-84.8,-87.6,83.0
SOLUSD,4h,mean_reversion,Aggressive,95,0.2737,0.9955,-0.0291,-0.000143,-0.24871,-124.36,-0.5353,-1.5962,0.652,0.001,True,-24.9,-13.19,0.2968,-76.7,-82.3,65.0
SOLUSD,4h,mean_reversion,Intraday_Trailing,91,0.3626,0.8775,-0.9223,-0.004517,-0.493178,-246.59,-0.5388,-5.6351,0.8313,0.0002,True,-49.3,1.47,0.0524,-84.8,-87.6,83.0
